user_id,tenure_days,num_trades_30d,avg_trade_size,deposit_30d,withdrawal_30d,account_balance,num_support_tickets,is_verified,account_type,country,churn
U102244,348,8,256.63,19.19,81.16,2282.33,3.0,1,standard,ID,1
U102245,132,2,583.15,356.32,807.41,766.1,1.0,1,standard,ZA,0
U102246,11,8,,601.74,535.88,1804.3,1.0,1,standard,PH,0
U102247,320,1,642.73,127.58,295.94,744.6,1.0,1,standard,Other,0
U102248,164,5,424.96,67.07,34.68,738.05,,0,standard,AE,0
U102249,21,10,743.64,799.1,313.99,194.98,1.0,1,standard,IN,0
U102250,17,10,398.07,351.75,9.25,914.64,0.0,1,standard,IN,0
U102251,432,9,618.2,143.2,411.1,873.15,0.0,0,standard,IN,0
U102252,199,13,120.4,1335.25,181.83,1400.81,,1,premium,PH,0
U102253,318,7,132.06,633.84,2.54,1918.93,,1,premium,AE,0
U102254,380,7,271.91,317.26,29.84,2183.76,0.0,1,standard,PH,0
U102255,152,12,128.6,750.04,423.81,1638.37,1.0,1,standard,AE,0
U102256,131,2,536.73,53.47,979.98,1391.19,0.0,0,standard,ZA,1
U102257,101,9,305.53,234.47,1003.71,2541.51,2.0,1,premium,PH,0
U102258,68,6,98.38,186.94,556.56,1162.72,1.0,1,premium,Other,0
U102259,102,10,,269.4,17.76,203.45,2.0,1,premium,ID,1
U102260,267,14,,1016.92,638.67,873.8,1.0,1,standard,IN,0
U102261,165,12,270.19,1168.91,1109.16,1205.46,1.0,1,standard,PH,0
U102262,401,5,472.81,431.36,800.44,941.47,0.0,1,standard,IN,0
U102263,105,9,259.75,197.59,297.91,211.61,1.0,1,standard,AE,0
U102264,168,5,104.76,95.0,44.93,2304.74,0.0,1,standard,PH,0
U102265,179,7,193.24,1062.79,611.22,,1.0,1,standard,IN,0
U102266,161,14,161.34,547.32,199.41,,1.0,1,premium,ID,0
U102267,218,10,,165.7,197.12,1517.3,3.0,1,vip,Other,0
U102268,48,12,241.31,183.57,211.58,1640.75,0.0,1,standard,AE,0
U102269,129,8,225.8,415.31,215.16,580.48,2.0,1,premium,ID,0
U102270,19,9,631.23,50.47,39.13,483.54,0.0,1,premium,ID,0
U102271,87,5,129.87,294.97,137.4,269.39,0.0,1,standard,Other,0
U102272,120,7,50.79,156.24,899.61,2125.03,1.0,1,standard,IN,0
U102273,190,11,314.03,766.71,207.37,1604.67,1.0,1,premium,IN,0
U102274,541,8,387.78,400.67,126.98,1055.6,2.0,1,standard,ID,0
U102275,165,8,185.99,205.42,65.14,260.77,1.0,1,premium,AE,0
U102276,244,6,347.12,136.16,60.6,1255.16,0.0,0,standard,ID,0
U102277,127,9,66.79,1284.49,425.85,4222.21,1.0,1,standard,IN,1
U102278,180,9,290.96,1106.97,288.99,1088.56,2.0,1,standard,AE,0
U102279,13,8,224.6,3.06,258.95,1174.11,0.0,0,standard,PH,1
U102280,52,8,188.4,1178.18,411.82,1106.6,,1,premium,IN,0
U102281,80,5,184.48,120.48,537.93,522.45,2.0,1,standard,IN,0
U102282,115,14,245.82,477.74,222.55,90.37,2.0,1,standard,AE,0
U102283,8,10,387.52,418.52,472.01,2096.58,2.0,1,premium,AE,1
U102284,27,6,106.52,96.27,97.59,822.79,1.0,1,premium,Other,1
U102285,58,7,225.12,675.02,610.48,376.9,0.0,0,premium,Other,0
U102286,640,11,92.27,141.78,172.43,1171.71,0.0,1,standard,Other,0
U102287,72,9,251.31,414.51,995.6,,0.0,0,premium,ID,0
U102288,118,4,98.64,1577.92,200.78,727.35,0.0,1,standard,PH,0
U102289,39,9,247.02,276.8,47.16,293.86,1.0,0,standard,PH,0
U102290,169,8,579.96,332.23,293.15,3987.18,0.0,1,standard,IN,0
U102291,59,10,311.61,317.03,187.12,1243.21,0.0,1,standard,ID,0
U102292,41,9,431.64,167.43,29.68,2110.45,1.0,1,standard,Other,0
U102293,130,8,72.87,32.99,1035.54,2570.94,1.0,1,standard,IN,1
U102294,1,8,,280.19,176.4,348.84,0.0,0,standard,ZA,0
U102295,1,13,284.04,66.12,29.13,676.29,0.0,1,standard,ZA,0
U102296,44,7,248.76,606.94,182.81,1340.96,0.0,1,standard,ID,0
U102297,6,9,182.73,283.23,100.65,960.8,0.0,1,standard,ID,0
U102298,20,9,365.03,1113.03,122.15,647.3,1.0,1,premium,ID,0
U102299,74,5,1059.21,229.21,323.19,1785.75,1.0,0,standard,ID,0
U102300,292,7,246.2,339.15,81.11,1715.18,1.0,1,standard,AE,0
U102301,152,12,144.59,354.55,533.52,1655.86,1.0,1,standard,PH,0
U102302,129,8,155.5,825.64,96.42,1455.11,2.0,1,standard,ZA,0
U102303,62,8,185.6,326.54,61.01,1716.39,0.0,1,standard,Other,0
U102304,483,9,313.74,243.32,240.5,2459.62,1.0,1,standard,AE,0
U102305,91,6,191.76,203.73,16.48,859.86,1.0,1,vip,AE,0
U102306,16,7,119.4,178.26,182.88,3337.93,0.0,0,premium,IN,0
U102307,172,4,159.03,75.66,155.93,873.64,1.0,1,vip,ID,0
U102308,21,8,57.05,224.32,135.31,1366.53,,1,standard,AE,0
U102309,76,11,398.71,270.86,40.5,1157.04,0.0,1,premium,ID,0
U102310,127,9,890.09,828.06,80.9,488.71,0.0,1,standard,ZA,0
U102311,373,6,497.58,802.45,538.14,4113.88,2.0,0,premium,AE,0
U102312,122,10,689.88,209.15,61.16,1528.37,,1,premium,PH,1
U102313,218,6,573.61,67.58,632.47,1445.52,1.0,1,standard,Other,0
U102314,888,8,110.3,131.68,441.8,1995.08,0.0,0,standard,IN,0
U102315,25,9,673.97,428.36,159.45,3210.93,0.0,1,standard,PH,0
U102316,57,6,459.3,155.55,647.97,1248.2,2.0,1,premium,IN,0
U102317,90,10,212.61,359.51,337.82,831.93,0.0,1,standard,ZA,0
U102318,98,6,428.04,27.49,166.88,1010.29,0.0,1,standard,ZA,0
U102319,95,6,284.49,920.33,71.32,3226.15,0.0,1,premium,IN,0
U102320,428,8,335.21,313.32,196.42,2778.25,3.0,1,premium,PH,0
U102321,225,6,476.89,264.89,837.94,4242.52,1.0,1,premium,AE,1
U102322,168,8,254.36,609.39,192.76,672.65,2.0,1,standard,Other,0
U102323,66,7,338.76,233.6,1022.57,1232.51,0.0,1,standard,IN,1
U102324,312,6,101.41,36.17,120.04,1140.5,0.0,1,premium,AE,0
U102325,558,4,400.12,290.32,497.46,6235.37,0.0,1,standard,AE,0
U102326,309,11,53.94,315.73,826.97,2713.0,1.0,0,standard,PH,0
U102327,1,8,467.22,396.67,144.77,1248.5,2.0,1,premium,ID,0
U102328,182,3,40.17,1356.23,72.5,3100.02,2.0,1,premium,Other,0
U102329,9,10,480.06,538.07,0.48,1163.46,0.0,1,standard,ZA,0
U102330,53,5,348.51,365.0,167.9,464.98,1.0,1,standard,IN,0
U102331,11,8,248.13,649.67,405.81,1611.77,1.0,1,premium,PH,0
U102332,166,9,1618.59,39.95,68.87,829.3,4.0,1,standard,IN,1
U102333,208,4,417.91,871.94,109.1,543.55,1.0,0,standard,IN,0
U102334,21,10,691.01,605.17,289.63,602.23,,1,premium,AE,1
U102335,87,13,164.36,923.13,471.08,2889.31,1.0,1,standard,IN,0
U102336,109,8,345.28,237.22,284.4,5980.69,0.0,1,standard,IN,0
U102337,82,11,170.81,468.16,62.91,849.36,3.0,1,standard,IN,0
U102338,23,9,291.99,247.89,109.23,2477.15,0.0,1,standard,IN,0
U102339,97,15,374.96,1288.0,71.09,1619.33,0.0,1,standard,ID,0
U102340,250,5,396.17,263.9,261.26,333.7,0.0,1,premium,AE,0
U102341,13,9,53.55,110.2,94.58,4747.32,,1,standard,ZA,0
U102342,15,11,176.52,135.89,76.08,3649.43,1.0,1,standard,AE,1
U102343,78,9,291.33,403.41,71.18,1397.49,1.0,1,standard,Other,0
U102344,511,8,225.8,587.34,941.11,1518.04,0.0,0,standard,AE,0
U102345,198,7,413.67,137.55,277.57,2353.98,0.0,1,premium,Other,0
U102346,204,5,,553.89,683.97,8759.16,1.0,1,standard,ID,1
U102347,80,8,379.41,867.08,634.64,1887.45,1.0,1,premium,ZA,0
U102348,162,8,141.26,781.51,655.8,2600.4,1.0,1,standard,IN,0
U102349,1,8,175.53,547.0,548.58,365.36,0.0,0,standard,AE,0
U102350,181,5,489.83,599.14,1037.22,3489.95,1.0,1,standard,Other,1
U102351,440,8,768.14,500.68,268.62,1252.8,0.0,1,premium,IN,0
U102352,170,9,289.41,46.3,275.54,3093.62,0.0,1,standard,ID,0
U102353,372,12,601.81,688.52,286.51,2710.11,0.0,1,standard,Other,0
U102354,231,6,176.11,226.47,18.4,741.32,0.0,0,standard,IN,0
U102355,23,8,609.43,831.68,107.66,1252.7,0.0,1,vip,AE,0
U102356,418,5,281.49,177.6,569.65,,0.0,1,premium,ID,0
U102357,12,7,108.11,254.24,170.93,822.03,0.0,1,standard,ID,0
U102358,137,14,79.21,435.37,560.34,629.49,1.0,1,standard,PH,1
U102359,27,6,950.34,1635.12,192.97,2107.59,0.0,1,standard,Other,0
U102360,2,16,561.39,453.14,829.67,696.85,0.0,0,vip,IN,1
U102361,98,12,161.92,453.1,705.83,583.36,2.0,1,premium,ZA,0
U102362,62,5,598.11,116.47,66.21,1399.61,1.0,1,standard,IN,0
U102363,119,4,84.39,85.99,22.05,857.45,1.0,1,vip,PH,0
U102364,154,5,158.75,217.0,35.69,1198.23,1.0,1,standard,AE,0
U102365,8,5,132.75,583.8,20.65,1380.08,1.0,1,standard,ID,0
U102366,23,6,169.72,453.16,336.26,3248.36,1.0,1,premium,AE,0
U102367,147,10,643.27,343.06,309.43,1054.64,1.0,1,standard,ID,0
U102368,75,12,429.33,237.67,313.88,3395.95,1.0,0,vip,AE,0
U102369,235,5,231.99,688.17,264.62,2267.66,2.0,1,standard,Other,0
U102370,190,9,494.53,1096.2,375.47,2767.69,,1,standard,ID,0
U102371,336,9,19.24,651.04,61.0,78.93,0.0,1,standard,ID,0
U102372,212,13,246.67,933.43,922.6,1382.52,0.0,0,premium,Other,0
U102373,101,7,652.4,314.89,399.35,1132.31,1.0,1,standard,ID,0
U102374,201,7,144.86,589.98,49.63,947.03,1.0,1,standard,ZA,0
U102375,57,7,430.56,1387.36,91.52,1850.32,0.0,1,standard,AE,0
U102376,65,6,217.36,928.57,338.08,1521.13,3.0,1,standard,ZA,0
U102377,280,12,372.15,1225.5,764.3,4145.72,2.0,1,standard,AE,0
U102378,106,8,293.98,947.12,90.26,2767.21,0.0,1,standard,PH,0
U102379,288,7,311.25,1133.71,63.63,1063.38,1.0,1,standard,Other,1
U102380,311,11,92.9,229.88,521.59,851.34,2.0,1,standard,IN,0
U102381,350,14,264.94,174.66,547.67,539.65,1.0,1,standard,Other,0
U102382,447,5,230.82,302.14,175.91,2619.32,1.0,1,standard,ID,0
U102383,101,6,33.91,256.01,69.37,2381.19,1.0,0,standard,ID,1
U102384,69,5,148.38,202.38,120.02,3477.11,2.0,1,standard,IN,0
U102385,157,7,126.3,1137.31,1041.98,1379.43,2.0,1,premium,ID,0
U102386,83,7,400.65,91.31,508.27,2766.55,0.0,1,standard,Other,0
U102387,165,7,412.56,935.91,386.57,2324.56,1.0,1,premium,Other,0
U102388,220,9,121.11,626.76,179.38,1316.53,1.0,1,premium,IN,0
U102389,209,7,207.23,241.35,599.49,1579.86,0.0,1,vip,ID,0
U102390,84,12,53.87,210.89,88.05,447.61,0.0,0,premium,AE,0
U102391,32,7,120.57,158.91,146.15,4833.22,0.0,1,standard,IN,0
U102392,101,14,272.14,155.94,126.6,1463.75,0.0,1,standard,ID,0
U102393,27,5,819.51,181.89,122.4,961.84,0.0,1,standard,AE,0
U102394,397,5,532.62,165.48,32.46,428.54,2.0,1,premium,ID,0
U102395,76,7,564.88,240.45,10.52,4030.97,0.0,1,standard,ZA,0
U102396,30,8,113.49,179.43,181.38,1081.78,0.0,1,premium,ZA,0
U102397,4,6,160.43,207.17,766.36,552.34,0.0,1,standard,IN,1
U102398,186,9,164.19,1545.19,575.88,1508.91,2.0,0,premium,PH,0
U102399,182,8,437.14,575.04,312.91,1922.55,0.0,1,premium,IN,0
U102400,74,5,182.7,1030.77,211.1,2843.47,0.0,1,standard,ID,0
U102401,13,8,424.64,94.89,1094.34,252.24,1.0,1,premium,IN,1
U102402,94,7,253.43,198.65,355.39,773.83,0.0,1,standard,ZA,0
U102403,67,16,455.4,146.48,113.68,1462.34,0.0,1,premium,IN,0
U102404,203,8,598.25,1655.84,220.56,1804.86,2.0,1,premium,AE,0
U102405,167,7,168.87,759.42,703.9,,1.0,1,premium,IN,0
U102406,81,6,365.54,319.21,9.99,946.66,3.0,1,standard,IN,0
U102407,44,12,64.85,852.84,622.73,719.8,0.0,1,standard,Other,0
U102408,796,3,177.83,308.46,212.95,347.19,,1,premium,ID,0
U102409,108,5,328.67,316.45,174.72,1685.07,1.0,1,premium,ZA,0
U102410,209,6,821.61,177.1,87.95,467.54,1.0,1,standard,Other,0
U102411,27,11,234.27,276.4,304.31,1126.47,1.0,1,standard,AE,0
U102412,119,6,662.6,342.55,328.71,564.8,0.0,1,standard,Other,0
U102413,5,6,540.44,138.12,230.11,1168.0,1.0,1,standard,ID,0
U102414,126,5,146.96,958.05,98.12,1303.48,0.0,1,premium,Other,0
U102415,598,6,284.07,901.0,389.15,1919.24,1.0,0,standard,AE,0
U102416,87,9,80.78,201.38,790.98,373.33,2.0,1,standard,IN,0
U102417,7,5,1401.15,29.85,755.61,2101.89,0.0,1,vip,AE,0
U102418,5,8,207.24,303.07,111.87,2177.12,,1,standard,ZA,0
U102419,88,9,437.05,320.37,102.33,605.61,1.0,1,standard,AE,0
U102420,31,6,433.06,767.93,250.64,564.71,1.0,0,standard,PH,1
U102421,4,8,179.89,398.08,42.76,858.76,2.0,1,standard,IN,0
U102422,254,9,,44.24,349.74,3400.77,1.0,0,standard,IN,0
U102423,110,9,266.58,294.72,109.67,320.75,0.0,1,premium,IN,0
U102424,61,4,584.13,416.3,89.13,,0.0,1,standard,ZA,0
U102425,414,8,163.96,188.92,587.17,1665.38,2.0,1,standard,Other,0
U102426,22,9,657.11,809.31,50.5,3683.21,2.0,0,premium,Other,0
U102427,561,9,342.28,807.89,403.23,2301.56,2.0,1,vip,AE,0
U102428,67,4,101.14,379.41,9.55,84.6,0.0,1,standard,IN,0
U102429,394,7,71.36,943.48,880.4,2688.63,2.0,1,standard,ZA,0
U102430,166,8,348.19,16.96,224.17,829.0,2.0,1,premium,ZA,1
U102431,315,10,168.35,495.05,26.84,1005.15,2.0,1,standard,IN,0
U102432,744,6,652.76,520.8,213.69,470.73,2.0,1,standard,Other,0
U102433,61,6,400.73,254.83,989.46,2286.22,1.0,1,standard,AE,0
U102434,584,7,279.43,277.3,42.33,272.09,1.0,1,premium,ZA,0
U102435,88,8,143.15,215.0,407.44,,0.0,0,vip,IN,0
U102436,87,9,818.09,1080.02,283.5,3767.66,1.0,1,standard,ID,0
U102437,74,15,92.04,651.62,107.2,2365.83,2.0,1,standard,IN,0
U102438,140,8,256.06,367.59,228.31,1797.7,0.0,1,premium,Other,0
U102439,30,5,226.74,321.45,227.84,917.14,1.0,1,standard,ID,0
U102440,145,6,293.61,1135.87,6.51,2592.02,1.0,1,premium,Other,0
U102441,140,12,,28.59,73.8,768.85,1.0,1,standard,IN,0
U102442,258,10,51.59,30.9,129.03,1997.81,1.0,1,standard,PH,0
U102443,322,4,133.74,1548.29,746.2,2776.41,0.0,0,standard,ZA,1
U102444,104,5,163.66,274.15,1262.56,719.1,1.0,0,standard,PH,0
U102445,64,14,186.56,87.18,26.78,1437.1,3.0,1,standard,ZA,0
U102446,54,5,139.99,33.2,462.09,1398.7,0.0,1,standard,ZA,0
U102447,38,15,334.49,1164.51,22.09,2143.46,0.0,1,standard,ZA,0
U102448,10,7,67.65,129.57,1056.0,622.11,1.0,1,standard,Other,1
U102449,75,8,286.54,105.92,318.94,1653.75,3.0,1,standard,AE,1
U102450,56,5,103.63,477.94,172.17,1161.47,1.0,1,standard,AE,0
U102451,610,6,81.65,693.49,127.7,2898.26,0.0,1,standard,ZA,0
U102452,146,13,187.9,459.84,208.55,1852.45,1.0,0,standard,AE,0
U102453,76,10,233.23,460.51,87.67,1947.32,0.0,0,premium,ZA,0
U102454,156,5,355.69,148.93,148.92,1751.93,0.0,1,premium,IN,0
U102455,26,11,55.88,480.63,43.12,823.22,0.0,1,standard,AE,0
U102456,105,6,524.4,1009.73,361.94,,0.0,0,standard,PH,0
U102457,177,10,160.96,513.54,132.73,2083.42,1.0,1,standard,AE,0
U102458,120,4,282.92,167.6,244.07,201.47,0.0,1,standard,AE,0
U102459,92,6,556.96,718.43,665.36,,1.0,1,vip,IN,0
U102460,916,9,226.11,178.29,406.21,1365.81,1.0,1,premium,AE,0
U102461,382,10,252.97,378.27,69.55,1879.15,1.0,0,standard,Other,0
U102462,175,6,,394.85,372.84,442.5,1.0,1,standard,ZA,0
U102463,151,6,251.69,1564.88,260.13,1216.51,1.0,1,standard,Other,0
U102464,174,3,847.32,529.43,379.97,1437.83,1.0,1,standard,ZA,0
U102465,40,13,94.03,124.91,223.35,1252.34,1.0,1,standard,Other,0
U102466,90,10,649.78,110.77,119.01,1474.76,0.0,1,premium,ID,0
U102467,7,8,325.81,393.3,419.91,888.55,0.0,1,standard,AE,0
U102468,116,14,67.63,1112.65,83.89,2506.38,2.0,1,premium,AE,0
U102469,140,7,42.66,19.63,384.45,1790.22,1.0,1,premium,ID,0
U102470,46,12,135.39,399.01,690.68,1175.18,0.0,1,standard,IN,1
U102471,598,9,331.18,1005.07,52.38,231.57,1.0,1,standard,AE,0
U102472,432,12,500.33,626.37,365.37,1626.21,3.0,1,premium,AE,0
U102473,230,3,470.46,1319.78,183.85,424.78,0.0,1,standard,ID,0
U102474,137,7,461.88,289.05,269.92,244.54,3.0,1,standard,ID,1
U102475,367,7,106.58,112.1,113.04,603.31,1.0,1,premium,Other,0
U102476,25,8,332.16,284.81,202.15,1809.72,1.0,1,standard,AE,0
U102477,281,8,133.12,131.75,116.21,1812.44,1.0,1,standard,IN,1
U102478,23,9,463.51,1505.91,56.47,52.93,1.0,1,standard,ID,0
U102479,284,7,1050.23,424.73,477.11,1786.65,0.0,1,premium,AE,1
U102480,58,4,48.48,508.11,23.66,280.7,1.0,1,premium,ZA,1
U102481,377,9,113.44,115.39,318.93,2551.17,1.0,1,standard,ID,0
U102482,518,12,518.72,199.48,138.11,2181.26,0.0,1,standard,ID,0
U102483,28,7,356.05,794.45,201.98,222.15,0.0,1,standard,ZA,0
U102484,111,9,416.78,348.43,302.85,1611.89,1.0,1,premium,IN,0
U102485,713,7,53.45,246.88,601.09,889.51,0.0,1,premium,IN,0
U102486,118,11,493.75,409.26,114.54,2515.51,0.0,0,standard,AE,0
U102487,358,8,333.24,251.8,43.92,758.29,1.0,0,premium,ID,0
U102488,159,8,61.92,9.52,216.48,,0.0,0,premium,IN,0
U102489,84,9,320.75,74.95,218.64,2275.1,0.0,1,standard,IN,0
U102490,60,3,273.95,386.2,835.81,465.36,2.0,1,vip,AE,0
U102491,40,8,101.07,798.94,47.47,3570.46,1.0,1,standard,AE,1
U102492,258,9,154.58,219.19,404.33,1601.09,0.0,1,premium,AE,0
U102493,87,6,434.14,1137.79,280.1,1241.07,0.0,1,standard,AE,0
U102494,128,9,231.88,780.31,561.04,669.0,2.0,1,standard,ID,0
U102495,122,7,552.94,874.35,44.55,1495.11,0.0,1,premium,AE,0
U102496,154,8,126.35,57.91,194.26,2560.84,1.0,1,standard,PH,0
U102497,361,8,275.34,749.87,646.75,1794.79,0.0,1,premium,ID,0
U102498,710,9,85.54,204.7,3.7,1867.61,1.0,1,standard,ZA,0
U102499,94,9,135.21,1192.16,32.75,1412.36,1.0,1,standard,AE,0
U102500,316,8,585.61,288.79,382.87,2910.23,0.0,1,standard,IN,0
U102501,260,8,329.08,195.39,26.42,1609.06,3.0,1,standard,ZA,0
U102502,153,8,391.24,202.93,210.82,702.54,1.0,1,standard,IN,1
U102503,562,7,203.75,657.27,67.68,828.3,3.0,0,standard,IN,0
U102504,40,9,35.61,51.57,271.02,1328.47,1.0,1,standard,PH,0
U102505,20,6,508.9,439.75,987.18,1139.38,0.0,1,standard,PH,0
U102506,346,6,250.24,331.49,91.53,2673.99,1.0,1,standard,ID,0
U102507,104,6,170.16,148.24,76.63,1896.09,,0,standard,Other,0
U102508,337,7,87.09,861.83,608.04,1338.06,0.0,1,standard,ZA,0
U102509,402,8,74.73,614.16,49.9,773.37,0.0,1,standard,AE,1
U102510,11,10,364.32,158.97,28.3,1065.87,1.0,1,standard,ID,0
U102511,386,9,223.26,95.17,63.7,961.41,1.0,1,standard,ZA,0
U102512,107,8,383.6,308.61,342.66,2224.86,5.0,1,premium,ID,0
U102513,128,8,581.13,627.82,69.16,100.95,1.0,1,standard,PH,0
U102514,177,3,303.02,522.73,287.19,755.82,3.0,1,premium,IN,0
U102515,469,9,198.64,640.0,389.23,432.74,2.0,1,vip,AE,0
U102516,3,11,108.02,25.84,143.65,746.63,0.0,1,premium,ZA,0
U102517,116,12,38.95,135.75,133.27,1849.31,2.0,1,standard,ZA,0
U102518,209,5,226.35,483.43,195.57,1895.38,2.0,1,standard,PH,0
U102519,230,8,295.03,158.95,1027.8,1759.18,0.0,1,premium,AE,0
U102520,212,11,219.26,874.89,113.19,407.82,2.0,0,standard,ZA,0
U102521,25,12,773.74,281.96,207.98,1433.64,1.0,1,standard,AE,1
U102522,64,0,256.13,100.36,827.34,3051.97,2.0,0,premium,PH,1
U102523,79,7,187.98,88.01,886.27,1057.75,0.0,1,standard,ZA,0
U102524,293,12,,414.67,100.65,1194.02,0.0,0,standard,ID,0
U102525,58,5,153.37,114.38,49.0,815.97,0.0,1,vip,ID,0
U102526,42,7,67.98,163.59,485.55,1308.0,1.0,1,premium,ZA,0
U102527,568,6,375.2,1535.55,188.33,1402.93,0.0,0,standard,AE,0
U102528,1,8,243.6,13.19,806.68,1330.58,1.0,1,standard,PH,1
U102529,1103,12,56.5,206.92,19.52,1242.34,1.0,0,standard,AE,0
U102530,203,9,317.78,202.36,48.97,148.19,0.0,1,premium,ID,0
U102531,317,12,264.99,166.71,212.3,4463.91,1.0,1,premium,ID,0
U102532,62,8,359.28,314.6,238.5,3231.35,2.0,1,standard,PH,0
U102533,2,8,82.47,465.6,81.75,2063.2,0.0,1,standard,AE,0
U102534,241,14,,732.18,255.12,1170.31,2.0,1,standard,IN,0
U102535,323,9,218.09,1971.96,517.73,2525.53,2.0,1,premium,ZA,0
U102536,242,8,231.42,642.92,225.09,2001.82,0.0,1,standard,IN,0
U102537,27,5,225.44,871.23,508.43,2901.76,0.0,1,standard,IN,0
U102538,252,1,249.94,215.46,140.21,1031.47,3.0,1,standard,ZA,0
U102539,263,6,148.33,324.29,574.97,1021.81,3.0,1,premium,AE,0
U102540,193,7,518.39,289.79,331.29,4066.11,3.0,1,premium,PH,0
U102541,261,8,339.44,176.05,61.61,2653.58,2.0,1,standard,ID,0
U102542,336,5,275.02,370.56,324.92,2272.11,0.0,1,standard,AE,0
U102543,171,8,180.72,66.15,209.62,548.25,1.0,1,standard,IN,0
U102544,16,5,366.36,204.04,253.47,748.6,0.0,1,standard,AE,0
U102545,120,6,422.67,972.83,207.48,293.8,0.0,1,standard,ZA,0
U102546,14,14,434.84,417.05,103.6,428.67,,1,premium,ZA,0
U102547,94,5,87.67,985.1,286.0,1163.46,2.0,1,standard,IN,0
U102548,94,4,340.07,424.37,224.15,873.19,0.0,1,vip,IN,0
U102549,12,12,56.93,290.63,38.12,1296.52,0.0,1,premium,PH,1
U102550,77,6,355.64,117.92,365.12,1645.52,0.0,0,standard,ID,1
U102551,21,8,329.35,346.63,10.47,632.61,0.0,0,standard,ZA,0
U102552,297,7,332.31,179.09,408.85,1735.32,4.0,1,premium,AE,0
U102553,531,3,259.33,82.91,48.48,1533.25,2.0,1,standard,ZA,0
U102554,13,9,225.67,133.36,51.7,784.58,,1,standard,IN,0
U102555,558,7,225.22,544.68,27.79,2542.5,1.0,0,standard,IN,0
U102556,133,7,240.92,949.96,1255.81,1213.23,1.0,1,standard,Other,0
U102557,64,7,284.34,584.04,683.94,386.99,2.0,1,standard,AE,0
U102558,14,8,153.48,124.96,106.81,457.83,1.0,1,standard,AE,0
U102559,124,9,237.03,417.61,243.22,2219.38,0.0,1,standard,IN,0
U102560,284,8,276.29,262.76,350.82,1466.17,0.0,1,standard,IN,0
U102561,221,13,619.15,483.24,56.42,1190.72,0.0,1,premium,ID,0
U102562,9,9,561.56,203.67,107.05,1221.49,2.0,1,standard,IN,0
U102563,13,11,134.24,694.04,37.36,603.44,0.0,1,standard,PH,0
U102564,92,10,243.7,694.11,99.72,1223.83,0.0,1,standard,PH,0
U102565,62,6,367.83,623.89,240.24,600.27,0.0,1,standard,PH,0
U102566,47,4,27.91,396.31,10.38,1303.6,0.0,1,standard,IN,0
U102567,59,8,399.73,711.59,165.22,1494.35,0.0,1,premium,IN,0
U102568,292,10,,63.02,180.38,522.16,1.0,0,standard,ZA,0
U102569,476,4,431.89,248.84,315.71,750.88,0.0,1,standard,AE,0
U102570,93,11,469.19,884.28,230.98,1908.62,1.0,1,standard,Other,0
U102571,425,11,166.56,124.28,261.69,2401.85,2.0,1,standard,ID,0
U102572,69,6,215.8,738.81,197.88,2364.66,1.0,0,standard,PH,0
U102573,116,5,542.53,440.34,356.4,1187.23,1.0,1,standard,PH,0
U102574,46,12,77.87,319.22,306.57,2829.28,0.0,1,standard,IN,0
U102575,184,8,643.59,252.97,27.78,748.24,0.0,1,vip,AE,0
U102576,695,10,471.09,124.92,493.3,,1.0,1,premium,Other,0
U102577,166,6,311.71,743.29,160.02,916.96,2.0,1,standard,IN,1
U102578,79,6,84.47,412.8,537.51,853.98,0.0,0,premium,IN,0
U102579,187,10,95.08,886.33,252.18,715.56,3.0,1,standard,Other,0
U102580,23,5,356.93,594.55,546.8,2168.91,1.0,1,standard,Other,1
U102581,395,9,233.76,364.2,446.07,1365.2,2.0,0,standard,IN,0
U102582,125,10,287.69,223.78,64.26,2846.81,0.0,0,standard,AE,0
U102583,107,13,253.36,111.62,81.38,893.8,0.0,1,premium,AE,0
U102584,158,4,281.7,82.52,621.24,1106.86,1.0,1,standard,IN,0
U102585,176,6,856.54,856.32,390.51,1895.02,1.0,1,standard,ID,0
U102586,13,9,44.04,277.81,652.78,2464.04,1.0,1,premium,IN,0
U102587,206,9,268.36,547.92,52.08,3863.69,1.0,1,standard,IN,1
U102588,49,9,31.27,123.51,119.31,1134.26,0.0,1,standard,IN,0
U102589,225,6,295.97,167.66,161.54,114.62,1.0,0,standard,IN,0
U102590,311,5,352.97,255.35,320.75,87.12,1.0,1,standard,Other,0
U102591,293,10,311.95,324.29,90.75,4909.29,1.0,1,premium,ZA,0
U102592,144,11,237.97,47.25,486.23,1069.77,1.0,1,standard,PH,0
U102593,132,9,17.35,56.31,270.62,3868.16,,1,standard,Other,0
U102594,27,10,603.9,156.75,270.69,1435.37,2.0,1,premium,IN,1
U102595,268,5,17.14,417.47,278.53,3041.93,0.0,1,standard,ID,0
U102596,56,8,562.33,518.57,159.68,2402.02,3.0,0,standard,Other,0
U102597,123,6,385.61,539.8,293.97,502.23,1.0,1,standard,PH,0
U102598,60,9,228.01,760.9,372.1,3633.57,1.0,0,standard,PH,1
U102599,25,11,333.11,66.59,127.49,615.53,2.0,1,standard,ID,0
U102600,178,5,311.69,363.98,90.87,2558.21,0.0,1,standard,ID,0
U102601,10,11,59.5,442.95,183.31,,1.0,1,standard,Other,0
U102602,248,11,61.75,1335.01,185.41,2777.39,2.0,1,standard,PH,0
U102603,68,8,790.03,806.02,436.19,1342.02,0.0,1,premium,ID,0
